,from,to,weight,value
113,AT4G00870,ATCG00270,0.13908230223909,0.13908230223909
114,AT5G43290,ATCG00270,0.138668159751438,0.138668159751438
115,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT3G51910,0.138621400361456,0.138621400361456
116,AT5G43290,AT5G06043,0.137707548099538,0.137707548099538
117,AT3G23230,AT2G40740,0.137626390027243,0.137626390027243
118,AT4G00870,ATCG00720,0.137469109187331,0.137469109187331
119,AT5G43290,AT1G52990,0.137290381329546,0.137290381329546
120,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT5G54165,0.13712837777865,0.13712837777865
121,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT2G21650,0.137070858950213,0.137070858950213
122,AT5G43290,ATCG00280,0.136986251403629,0.136986251403629
123,AT3G51910,AT2G20142,0.136848158577207,0.136848158577207
124,mean_AT4G01720-AT5G46350,AT5G44990,0.136490577876775,0.136490577876775
125,AT1G62300,AT3G51910,0.136419897809026,0.136419897809026
126,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G27670,0.136369722677525,0.136369722677525
127,AT3G51910,AT5G55620,0.136348895179089,0.136348895179089
128,mean_AT4G01720-AT5G46350,AT4G11470,0.136311444286097,0.136311444286097
129,AT4G00870,ATCG00500,0.136165850810395,0.136165850810395
130,mean_AT5G39610-AT3G15500,AT1G60970,0.136009864534698,0.136009864534698
131,AT4G00870,ATCG00690,0.135568027261007,0.135568027261007
132,AT1G62300,AT1G16090,0.135555326957998,0.135555326957998
133,mean_AT4G01720-AT5G46350,AT1G02360,0.135385363076091,0.135385363076091
134,AT3G07650,AT5G45630,0.135213839114647,0.135213839114647
135,AT1G07050,AT4G21550,0.134848557010849,0.134848557010849
136,AT2G40740,AT1G58225,0.134834954002071,0.134834954002071
137,AT5G44210,AT5G65690,0.134811594620553,0.134811594620553
138,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT5G55620,0.134577191382971,0.134577191382971
139,AT5G03720,AT5G45630,0.134420251742266,0.134420251742266
140,mean_AT4G01720-AT5G46350,AT5G50200,0.134386162561534,0.134386162561534
141,AT4G21550,AT5G13230,0.134248754263771,0.134248754263771
142,AT3G23230,AT1G56240,0.133587537412162,0.133587537412162
143,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G73040,0.133568330893136,0.133568330893136
144,AT5G43290,AT3G49620,0.13351270280189,0.13351270280189
145,AT3G46640,AT4G19430,0.133476323615346,0.133476323615346
146,AT1G62300,AT1G32960,0.133270974785017,0.133270974785017
147,AT4G32280,AT3G51910,0.13305449914728,0.13305449914728
148,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT3G23230,0.133009838553502,0.133009838553502
149,AT4G00870,AT2G41480,0.132863859399181,0.132863859399181
150,AT4G00870,ATCG00040,0.132844813006333,0.132844813006333
151,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G57220,0.132787115657157,0.132787115657157
152,AT2G33710,AT1G51800,0.132702676133404,0.132702676133404
153,AT5G24330,AT3G21460,0.132557856132462,0.132557856132462
154,AT4G00870,ATCG00350,0.132481153278078,0.132481153278078
155,AT3G51910,AT3G42800,0.132356493059302,0.132356493059302
156,AT5G43290,ATCG00560,0.13227218249287,0.13227218249287
157,AT1G01060,AT2G33710,0.132212056770523,0.132212056770523
158,AT2G34440,AT2G24535,0.132185186894745,0.132185186894745
159,AT5G43290,AT2G07706,0.132112257814268,0.132112257814268
160,AT4G00870,ATCG00150,0.132063350511794,0.132063350511794
161,AT5G43290,ATCG00730,0.131949736651644,0.131949736651644
162,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G14819,0.131841334374385,0.131841334374385
163,mean_AT5G39610-AT3G15500,AT1G44970,0.131631288859368,0.131631288859368
164,AT4G00870,ATCG00140,0.131592068279335,0.131592068279335
165,AT1G62300,AT2G37980,0.131550515900339,0.131550515900339
166,mean_AT5G39610-AT3G15500,AT4G01630,0.131167559377623,0.131167559377623
167,mean_AT1G78930-AT5G44260,AT5G25260,0.130640311372575,0.130640311372575
168,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT1G54040,0.130293998822213,0.130293998822213
169,AT2G40740,AT2G33710,0.130248659457522,0.130248659457522
170,AT1G01060,AT2G28560,0.129995249028526,0.129995249028526
171,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,ATMG01220,0.129689670123852,0.129689670123852
172,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G02930,0.129583640559617,0.129583640559617
173,mean_AT4G01720-AT5G46350,AT3G19930,0.129526492810907,0.129526492810907
174,AT5G43290,ATCG00350,0.129431039559624,0.129431039559624
175,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G07330,0.129188209368626,0.129188209368626
176,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G66700,0.129088440392681,0.129088440392681
177,AT2G40740,AT3G26500,0.129075471166059,0.129075471166059
178,AT5G43290,ATCG00340,0.12895527798911,0.12895527798911
179,mean_AT4G01720-AT5G46350,AT2G07835,0.128916163697925,0.128916163697925
180,AT4G32280,AT3G53250,0.128816411867286,0.128816411867286
181,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G48700,0.1285901081611,0.1285901081611
182,AT5G43290,ATCG00040,0.128398034024526,0.128398034024526
183,AT4G21550,AT5G16080,0.128374414054879,0.128374414054879
184,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G29720,0.128273397347187,0.128273397347187
185,AT4G00870,ATMG00510,0.128032985926752,0.128032985926752
186,AT2G40740,AT4G23280,0.127900785615937,0.127900785615937
187,AT5G43290,ATCG00020,0.127852074626791,0.127852074626791
188,AT1G01060,AT1G78410,0.12784093771852,0.12784093771852
189,AT5G43290,ATCG00580,0.127747366458714,0.127747366458714
190,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G29100,0.127739752500325,0.127739752500325
191,AT2G40740,AT5G59530,0.127709148568126,0.127709148568126
192,mean_AT4G01720-AT5G46350,AT1G76994,0.127673264540273,0.127673264540273
193,AT4G00870,ATMG00060,0.127490449290187,0.127490449290187
194,AT3G23230,AT2G28630,0.127319134180052,0.127319134180052
195,AT1G62300,AT4G21120,0.127132283008967,0.127132283008967
196,mean_AT1G78930-AT5G44260,ATMG00060,0.127046653019052,0.127046653019052
197,AT3G07650,AT2G40710,0.127008546158142,0.127008546158142
198,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G40740,0.126933618640795,0.126933618640795
199,AT5G24330,AT5G64401,0.126861698777789,0.126861698777789
200,mean_AT4G01720-AT5G46350,AT2G39200,0.126842157868597,0.126842157868597
201,AT1G62300,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,0.126746568190747,0.126746568190747
202,AT2G40740,AT2G02930,0.126699634311816,0.126699634311816
203,AT1G62300,AT1G49000,0.126600694603306,0.126600694603306
204,AT5G44210,AT2G20870,0.126572261247071,0.126572261247071
205,AT5G43290,ATCG00140,0.126512224557747,0.126512224557747
206,mean_AT4G01720-AT5G46350,AT1G61560,0.126484919456485,0.126484919456485
207,mean_AT4G01720-AT5G46350,AT2G29100,0.126333779311376,0.126333779311376
208,AT4G00870,ATCG00680,0.126237318609104,0.126237318609104
209,AT1G01060,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,0.126208405731869,0.126208405731869
210,AT1G62300,AT4G25070,0.126113092812414,0.126113092812414
211,AT5G43290,ATCG00700,0.126075024166907,0.126075024166907
212,AT2G33710,AT1G10040,0.126052046895148,0.126052046895148
213,AT3G51910,AT1G66930,0.126046923555673,0.126046923555673
214,AT4G00870,AT2G01021,0.125645505247225,0.125645505247225
215,AT2G40740,AT1G26410,0.125628513552961,0.125628513552961
216,AT2G33710,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,0.125378262523768,0.125378262523768
217,AT5G43290,AT1G28135,0.125333083345711,0.125333083345711
218,AT4G00870,AT5G06043,0.12526368256238,0.12526368256238
219,AT4G00870,ATCG00510,0.125118463640905,0.125118463640905
220,AT1G07050,AT1G62515,0.124979567834373,0.124979567834373
